0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,label
-1.0253519550092032,0.0882873641541937,-1.1590092880138891,-0.7774086575321302,-0.11084838101707589,0.4700082418078829,-0.9405393375705623,0.5285681264869746,0.6264064023078876,0.3074308600983696,-0.05784481835849142,1.058627573339461,-0.7451415125881011,0.18917431809646876,-1.0507492131074423,-0.446828752572753,-3.732610069652385,0.4913648536258819,-4.624212005293317,-3.1163512679993373,0.9038696239392013,0.35048410521048345,0.48477526376003355,1.4348963008526012,5
-0.8241968255644653,0.115794774634386,-1.032257895601317,-0.6781074891214951,-0.3438482719447996,0.2847599303363532,-0.7999211621762837,0.013331522858152296,0.7701955205170731,0.43409094142690646,0.13017642431867552,1.6425947503303382,0.25528853436960397,0.1494324630848348,0.008331336466500245,0.4599398616202678,2.2001414256323524,0.29887911501187603,1.513612046996418,2.604984856854429,-0.3445211821807007,0.36856052458819266,-0.9902899611281077,0.3147363343478181,5
-0.9281410737129187,0.2101110224011456,-1.2098706910088224,-0.6425842331529323,0.04442609276697707,0.8956512145514879,-1.050721250142441,1.7752118588762613,0.48142277908131736,0.30775125597811476,-0.176560782626847,1.1107760650450826,0.7239068156761878,0.1387672811609489,0.4634914221806648,0.9168757209644532,0.7337839855969704,0.6313904531316993,-0.08695647717724267,1.5227347160825357,-0.3050335958546868,0.34162961266428366,-0.9089508753196464,0.23710412445759602,4
-1.0527958991595041,0.1163043305507122,-1.2359746191283107,-0.9081973864563299,-0.2903405368322504,0.20172160283467694,-0.772641530770479,0.08889055218380153,0.07993948689211115,0.42065508791004874,-0.8305242079778643,1.2610592270788448,-1.532197568635482,0.2693527566008714,-1.9734744793949752,-1.1233789607389815,-2.7912799274568076,0.42576213405437663,-3.4614033057061615,-1.9854610658608158,1.1767082406632678,0.586363661553367,0.20750219791455904,2.3147988104820723,5
0.2659637311646161,0.005062776157741668,0.2540933803693387,0.27589065884816283,2.546421002301244,0.022355568113297874,2.502418986121667,2.590564568774353,1.6263996493866029,0.022415872296464565,1.5581881462247171,1.6583782202361947,-0.04096558114831701,0.017996353203850218,-0.06767243193593687,-0.0039216089810115,-0.017497993808507462,0.02038927241295296,-0.041538853764756155,0.02989701741483694,0.029109060828457673,0.03468111337592305,-0.015597780473186818,0.08051578720330456,0
1.242241815634827,0.060715977662978704,1.1674555492015677,1.3574480936570466,-1.780362104664463,0.30724103723369617,-2.445319703880554,-1.473612383559748,-1.206267238043346,0.0378400610710957,-1.338324167746038,-1.1372614455912147,0.08891537062802554,0.12399868069366098,-0.041898124084991384,0.3530373434377611,-0.6998128956790731,0.1477610985596852,-1.0134455404248326,-0.4996777185577721,-1.00053891707312,0.08637464257744702,-1.1173823043942517,-0.7994396782922081,5
-0.4121825123534903,0.21567133479283507,-1.087693462947727,-0.1756777023990856,-0.7641179167872828,0.32229552751546575,-1.5229350945999416,-0.37703002875897645,1.6063347174031106,0.2545233406791306,1.2013579372414747,2.268424085615698,-0.23093542773265407,0.6820920101027257,-1.2154662965489884,0.7911498586598897,0.022752559438273957,0.2816595984240909,-0.5034443760754405,0.5727312576808826,1.3757861840569148,0.127961153624203,0.8508011498981097,1.5790931216241901,5
-1.0387913489348983,0.05693670050317896,-1.1477067914820613,-0.9830103481601006,0.19944896708640397,0.2338012955620553,-0.13882315617641386,0.6377067259385043,-0.5383331688179591,0.3035162324786238,-1.2772496470958998,-0.14911333462278903,-1.7595980098155224,0.2092970748751383,-2.1326612752031764,-1.457912250995308,-0.31845681934126047,0.2618114859997709,-0.5749673488111733,0.32944432444548094,0.49318667135152217,0.39217656350052116,-0.6090130007390298,1.043557864734315,3
1.4479611596822173,0.5005028036896881,0.8431771391842808,2.2180656233709057,1.2508885032335963,0.41391711372226914,0.1854292829610434,1.6513868434025214,-0.8617595634282273,0.16996812066772243,-1.2422536715267805,-0.5800551585210542,1.5308730223718812,1.4920247015569532,-1.0071155695390481,3.32487092215511,0.47812521108085754,0.4161400574334752,-0.11617529583186821,1.3096028030384645,1.3207859345783755,2.1861125938412553,-1.215561105730288,4.381637769548407,5
-1.3625749904945383,0.34825400848627563,-1.9773752295788345,-0.9690167435584104,0.20971129931524599,0.6779021039810521,-1.018191699022786,1.0658411170131044,-0.0572831028689073,0.3525021724496507,-0.7625877943722683,0.679147597078912,-0.44880951371555144,0.4280786068656597,-1.0117833291468463,0.376706073409423,0.5523399176952997,0.6535791897815978,-1.5932931691081618,0.9800964304174218,-0.2920564137997082,0.974901374668472,-1.3600227231844233,1.2759249357445646,5
